coord_lat,coord_lon,weather_id,weather_main,weather_description,weather_icon,base,main_temp,main_pressure,main_humidity,main_temp_min,main_temp_max,visibility,wind_speed,wind_deg,clouds_all,dt,sys_type,sys_id,sys_message,sys_country,sys_sunrise,sys_sunset,timezone,id,name,cod
18.8,110.4,800,Clear,clear sky,01d,stations,97.43,1000.54,42,97.43,97.43,,4,243.95,10,1561702368,,,0.0076,CN,1561673029,1561720740,28800,1791779,Wanning,200
1.11,101.31,804,Clouds,overcast clouds,04d,stations,91.13,1008.48,55,91.13,91.13,,5.32,151.893,97,1561702369,,,0.0066,ID,1561677135,1561720998,25200,1650600,Balaipungut,200
69.47,25.52,800,Clear,clear sky,01d,stations,46.4,1005,61,46.4,46.4,10000,32.21,270,0,1561702369,1,1646,0.0068,NO,0,0,7200,779350,Karasjok,200
26.96,56.27,721,Haze,haze,50d,stations,94.66,998,56,93.2,96.8,3500,9.17,210,75,1561702369,1,7477,0.0063,IR,1561684991,1561734764,16200,119374,Qeshm,200
-10.4,40.33,800,Clear,clear sky,01d,stations,73.13,1018.72,59,73.13,73.13,,10.8,186.541,1,1561702369,,,0.0053,TZ,1561692970,1561734437,10800,878141,Madimba,200
57.41,-6.19,800,Clear,clear sky,01d,stations,52,1025,96,52,52,,2.04,111.86,0,1561702370,3,2006895,0.0097,GB,1561692555,1561757184,3600,2640006,Portree,200
-32.25,148.6,800,Clear,clear sky,01d,stations,69.8,1026,32,69.8,69.8,10000,5.82,350,0,1561702370,1,9596,0.0086,AU,1561669636,1561705795,36000,2168305,Dubbo,200
55.34,-123.09,804,Clouds,overcast clouds,04n,stations,60.8,1018,63,60.8,60.8,14484,14.99,40,90,1561702370,1,1016,0.009,CA,1561635165,1561697871,-25200,6063191,Mackenzie,200
37.31,-8.8,800,Clear,clear sky,01d,stations,64.15,1017,96,57.99,68,,1.01,60,0,1561702371,3,73730,0.006,PT,1561699010,1561751983,3600,2271968,Aljezur,200
-9.01,-35.22,800,Clear,clear sky,01n,stations,68.45,1015.62,91,68.45,68.45,,2.59,225.805,1,1561702371,,,0.0056,BR,1561710957,1561752719,-10800,3395458,Maragogi,200
12.49,-16.54,802,Clouds,scattered clouds,03n,stations,78.35,1012.27,86,78.35,78.35,,15.75,263.828,36,1561702371,,,0.006,SN,1561704218,1561750491,0,2246901,Oussouye,200
18.42,84.04,804,Clouds,overcast clouds,04d,stations,100.13,1001.25,39,100.13,100.13,,7.94,295.743,100,1561702371,,,0.0049,IN,1561679401,1561727023,19800,1261853,Narasannapeta,200
21.28,-97.45,500,Rain,light rain,10n,stations,81.41,1017.67,78,81.41,81.41,,7.85,134.965,1,1561702372,,,0.0065,MX,1561722623,1561770927,-18000,3516376,Tamiahua,200
49.98,92.07,802,Clouds,scattered clouds,03d,stations,80.33,1006.82,23,80.33,80.33,,8.3,67.468,37,1561702372,,,0.007,MN,1561671881,1561730688,25200,1515029,Ulaangom,200
-24.7,-47.56,802,Clouds,scattered clouds,03n,stations,62.33,1019.14,94,62.33,62.33,,1.5,310.332,39,1561702372,,,0.006,BR,1561715697,1561753903,-10800,3461465,Iguape,200
-2.57,150.8,501,Rain,moderate rain,10d,stations,84.83,1006.67,73,84.83,84.83,,10.8,83.782,100,1561702091,,,0.0061,PG,1561665636,1561708738,36000,2094342,Kavieng,200
-20.01,57.66,521,Rain,shower rain,09d,stations,74.71,1022,78,73.99,75.2,10000,14.99,120,40,1561702057,1,2061,0.0062,MU,1561689876,1561729212,14400,934479,Grand Gaube,200
-9.65,120.26,800,Clear,clear sky,01d,stations,78.17,1013.05,56,78.17,78.17,,13.29,91.61,0,1561702027,,,0.006,ID,1561673706,1561715330,28800,1622318,Waingapu,200
53.6,91.39,800,Clear,clear sky,01d,stations,82.4,1007,54,82.4,82.4,10000,4.47,90,0,1561702373,1,8942,0.0064,RU,1561670812,1561732084,25200,1510377,Belyy Yar,200
29.03,66.58,800,Clear,clear sky,01d,stations,83.39,1000.52,9,83.39,83.39,,1.9,223.23,0,1561702374,,,0.0063,PK,1561682228,1561732578,18000,1175296,Kalat,200
37.78,-121.98,800,Clear,clear sky,01n,stations,59.9,1018,77,55.99,64,16093,6.93,190,1,1561702321,1,4774,0.0104,US,1561639674,1561692829,-25200,5392593,San Ramon,200
11.98,76.42,802,Clouds,scattered clouds,03d,stations,84.2,1014,51,84.2,84.2,10000,20.8,270,40,1561702374,1,9212,0.0071,IN,1561681959,1561728122,19800,1257178,Sargur,200
20.87,-156.68,500,Rain,light rain,10n,stations,77.56,1016,100,75,80.6,16093,5.82,70,90,1561702374,1,7875,0.0082,US,1561650475,1561698687,-36000,5849996,Lahaina,200
54.11,-9.15,801,Clouds,few clouds,02d,stations,59.85,1020,82,57.2,61,10000,13.87,110,20,1561702151,1,1566,0.0082,IE,1561694753,1561756408,3600,2966778,Ballina,200
45.62,-61.99,803,Clouds,broken clouds,04n,stations,50.54,1022,93,48,53.01,14484,4.7,110,75,1561702375,1,876,0.0063,CA,1561710055,1561766473,-10800,5886182,Antigonish,200
37.55,-121.99,800,Clear,clear sky,01n,stations,59.49,1018,59,55.99,62.6,16093,6.93,320,1,1561702375,1,5122,0.014,US,1561639718,1561692790,-25200,5350734,Fremont,200
6.62,73.07,801,Clouds,few clouds,02d,stations,83.75,1011.07,73,83.75,83.75,,13.15,311.712,22,1561702375,,,0.0063,MV,1561683339,1561728351,18000,1337613,Kulhudhuffushi,200
48.01,91.64,801,Clouds,few clouds,02d,stations,70.61,1007.95,26,70.61,70.61,,6.91,88.832,22,1561702376,,,0.0086,MN,1561672554,1561730222,25200,1516048,Hovd,200
25.82,-103.85,801,Clouds,few clouds,02n,stations,81,1009,44,81,81,,4,74,20,1561702376,3,2003513,0.007,MX,1561723581,1561773042,-18000,3996647,Mapimi,200
44.14,52.16,800,Clear,clear sky,01d,stations,86.45,1007.06,17,86.45,86.45,,8.08,124.576,0,1561702376,,,0.0066,KZ,1561683001,1561738727,18000,608324,Shetpe,200
53.33,87.2,800,Clear,clear sky,01d,stations,88.79,1006.73,36,88.79,88.79,,1.59,133.123,2,1561702376,,,0.0055,RU,1561671920,1561732987,25200,1501118,Kuzedeyevo,200
-27.15,-48.54,801,Clouds,few clouds,02n,stations,62.98,1019,88,57,68,10000,13.87,360,20,1561702377,1,8360,0.0103,BR,1561716246,1561753824,-10800,3452900,Porto Belo,200
67.47,78.7,803,Clouds,broken clouds,04d,stations,48.47,1011.11,60,48.47,48.47,,14.56,19.485,80,1561702377,,,0.0076,RU,0,0,18000,1489853,Tazovskiy,200
45.75,-87.06,802,Clouds,scattered clouds,03n,stations,65.88,1019,100,64,69.01,11265,3.36,190,40,1561702299,1,2899,0.0078,US,1561716042,1561772521,-14400,4992232,Escanaba,200
-0.99,-77.82,802,Clouds,scattered clouds,03n,stations,59.27,1015.4,91,59.27,59.27,,3.87,284.132,31,1561702377,,,0.0056,EC,1561720349,1561763778,-18000,3650721,Tena,200
40.74,44.69,803,Clouds,broken clouds,04d,stations,73.4,1012,46,73.4,73.4,10000,14.99,60,72,1561702378,1,8847,0.0061,AM,1561685522,1561739792,14400,616445,Margahovit,200
53.05,158.65,801,Clouds,few clouds,02d,stations,55.4,999,66,55.4,55.4,10000,17.9,160,20,1561702141,1,8887,0.0075,RU,1561654869,1561715737,43200,2122104,Petropavlovsk-Kamchatskiy,200
50.57,123.73,803,Clouds,broken clouds,04d,stations,70.79,1001.28,33,70.79,70.79,,12.12,106.133,82,1561702167,,,0.0066,CN,1561664097,1561723273,28800,2038665,Alihe,200
65.85,74.49,804,Clouds,overcast clouds,04d,stations,54.77,1013.02,59,54.77,54.77,,13,2.368,98,1561702378,,,0.0091,RU,1561662869,1561748140,18000,1495626,Pangody,200
43.1,-79.55,800,Clear,clear sky,01n,stations,66.49,1022,77,61,72,16093,2.1,277.534,1,1561702379,1,4482,0.0088,CA,1561714854,1561770104,-14400,6150220,Smithville,200
-26.65,15.16,800,Clear,clear sky,01d,stations,46.4,1020,87,46.4,46.4,,6.93,110,0,1561702102,1,2260,0.0078,NA,1561700892,1561738598,7200,3355672,Luderitz,200
-21.01,55.27,800,Clear,clear sky,01d,stations,74.88,1021,65,66.99,78.8,10000,20.8,110,0,1561702234,1,2133,0.006,RE,1561690567,1561729668,14400,935221,Saint-Paul,200
-7.95,110.28,802,Clouds,scattered clouds,03d,stations,76.91,1012.06,76,76.91,76.91,,17.4,119.543,36,1561702379,,,0.0069,ID,1561675922,1561717905,25200,1650434,Bambanglipuro,200
20.5,86.42,721,Haze,haze,50d,stations,80.6,1000,100,80.6,80.6,3500,3.36,230,75,1561702380,1,9113,0.0085,IN,1561678581,1561726700,19800,1267283,Kendrapara,200
-10.07,-78.15,804,Clouds,overcast clouds,04n,stations,63.23,1013.73,86,63.23,63.23,,13.18,152.944,97,1561702109,,,0.0074,PE,1561721374,1561762912,-18000,3939168,Huarmey,200
64.25,-15.21,804,Clouds,overcast clouds,04d,stations,43.25,1014.14,99,43.25,43.25,,3.18,241.56,100,1561702380,,,0.0074,IS,1561689056,1561765014,0,2630299,Hofn,200
46.2,-59.96,804,Clouds,overcast clouds,04n,stations,50.85,1023,87,48,53.01,24140,2.24,220,90,1561702176,1,911,0.008,CA,1561709424,1561766129,-10800,5961564,Glace Bay,200
62.2,5.58,521,Rain,shower rain,09d,stations,51.19,1025,87,50,53.6,10000,14.99,180,75,1561702381,1,1649,0.0069,NO,1561686464,1561757626,7200,3148133,Larsnes,200
-23.91,24.95,800,Clear,clear sky,01d,stations,51.53,1022.94,60,51.53,51.53,,8.7,17.49,0,1561702381,,,0.0058,BW,1561698195,1561736595,7200,933562,Khudumelapye,200
17.52,-101.27,804,Clouds,overcast clouds,04n,stations,85.01,1011.2,76,85.01,85.01,,8.75,312.129,100,1561702381,,,0.0061,MX,1561723989,1561771395,-18000,3992842,Petatlan,200
-6.48,16.82,800,Clear,clear sky,01d,stations,64.67,1015.52,64,64.67,64.67,,1.41,202.585,0,1561702028,,,0.0054,CD,1561698201,1561740493,3600,2315026,Kasongo-Lunda,200
36.09,120.35,701,Mist,mist,50d,stations,80.78,999,74,80.6,81,5000,11.18,160,75,1561702382,1,9657,0.0059,CN,1561668220,1561720773,28800,1797929,Qingdao,200
32.67,-17.1,801,Clouds,few clouds,02d,stations,63.86,1019,52,62.01,66.2,10000,4.7,,20,1561702382,1,6894,0.0062,PT,1561701774,1561753203,3600,2264557,Ponta do Sol,200
-38.55,-58.74,804,Clouds,overcast clouds,04n,stations,48.99,1010,76,48.99,48.99,,8.01,,100,1561702027,3,2019717,0.0064,AR,1561720403,1561754564,-10800,3430443,Necochea,200
16.25,-61.27,801,Clouds,few clouds,02n,stations,78.8,1016,83,78.8,78.8,10000,10.29,90,20,1561702383,1,8780,0.0056,GP,1561714533,1561761648,-14400,3578441,Saint-Francois,200
40.29,97.04,800,Clear,clear sky,01d,stations,81.95,1006.74,17,81.95,81.95,,11.81,299.262,0,1561701997,,,0.0073,CN,1561673044,1561727139,28800,1528998,Yumen,200
26.63,-78.28,500,Rain,light rain,10n,stations,83.21,1017.73,73,83.21,83.21,,14.25,128.99,69,1561702383,,,0.0055,BS,1561717334,1561767013,-14400,3572189,High Rock,200
53.51,142.97,800,Clear,clear sky,01d,stations,59.27,1000.85,56,59.27,59.27,,10.38,278.097,0,1561702383,,,0.0064,RU,1561658462,1561719671,39600,2122614,Ekhabi,200
4.99,19.98,803,Clouds,broken clouds,04d,stations,71.15,1014.52,95,71.15,71.15,,1.86,104.507,84,1561702384,,,0.0078,CF,1561696253,1561740923,3600,2385535,Kouango,200
11.84,13.15,802,Clouds,scattered clouds,03d,stations,82.31,1011.86,56,82.31,82.31,,8.9,198.904,34,1561702384,,,0.0068,NG,1561697162,1561743293,3600,2331447,Maiduguri,200
20.15,94.92,804,Clouds,overcast clouds,04d,stations,93.29,1001.03,46,93.29,93.29,,5.44,241.81,100,1561702384,,,0.0122,MM,1561676583,1561724617,23400,1312609,Magway,200
4.33,18.53,803,Clouds,broken clouds,04d,stations,71.6,1014,100,71.6,71.6,6000,2.24,,75,1561702384,1,2037,0.0084,CF,1561696670,1561741202,3600,2389853,Bimbo,200
-13.19,49.05,800,Clear,clear sky,01d,stations,80.15,1016.45,66,80.15,80.15,,2.37,140.229,0,1561701974,,,0.0071,MG,1561691177,1561732044,10800,1082243,Ambilobe,200
37.73,-25.67,801,Clouds,few clouds,02n,stations,62.6,1021,77,62.6,62.6,10000,5.82,310,20,1561701967,1,6899,0.0207,PT,1561702985,1561756107,0,3372783,Ponta Delgada,200
61.57,31.48,802,Clouds,scattered clouds,03d,stations,52.07,1006.88,77,52.07,52.07,,16.69,351.362,36,1561702385,,,0.0072,RU,1561680801,1561750855,10800,509234,Pitkyaranta,200
-21.64,-41.05,802,Clouds,scattered clouds,03n,stations,67.19,1019.66,94,67.19,67.19,,1.81,267.385,44,1561702152,,,0.0056,BR,1561713761,1561752714,-10800,3448903,Sao Joao da Barra,200
14.3,-91.92,804,Clouds,overcast clouds,04n,stations,76.91,1012.61,81,76.91,76.91,,4.16,42.977,88,1561702386,,,0.0074,GT,1561722111,1561768784,-21600,3598787,Champerico,200
6.12,81.12,802,Clouds,scattered clouds,03d,stations,91.4,1009,59,91.4,91.4,10000,19.46,250,40,1561701962,1,9124,0.0077,LK,1561681459,1561726367,19800,1244926,Hambantota,200
40.59,9,800,Clear,clear sky,01d,stations,76.05,1014,47,71.6,80.6,10000,10.29,230,0,1561702386,1,6728,0.0061,IT,1561694120,1561748328,7200,3171760,Ozieri,200
-2.92,-39.92,800,Clear,clear sky,01n,stations,73.31,1012.1,94,73.31,73.31,,6.04,122.873,4,1561702378,,,0.0064,BR,1561711451,1561754482,-10800,3393692,Itarema,200
48.41,-89.26,803,Clouds,broken clouds,04n,stations,58.75,1018,82,55,61,24140,2.24,,75,1561702092,1,906,0.0101,CA,1561715873,1561773746,-14400,6166142,Thunder Bay,200
7.13,-3.2,804,Clouds,overcast clouds,04d,stations,71.15,1013.78,93,71.15,71.15,,3.85,212.448,92,1561702024,,,0.0074,CI,1561701592,1561746712,0,2293260,Agnibilekrou,200
-20.23,164.02,802,Clouds,scattered clouds,03d,stations,71.87,1014.36,83,71.87,71.87,,22.1,151.404,45,1561702157,,,0.0063,NC,1561664373,1561703655,39600,2138555,Poum,200
65.44,52.15,804,Clouds,overcast clouds,04d,stations,67.19,1009.49,34,67.19,67.19,,8.5,188.478,99,1561702388,,,0.0073,RU,1561670400,1561751333,10800,477940,Ust-Tsilma,200
54.29,30.98,804,Clouds,overcast clouds,04d,stations,55.4,1003,87,55.4,55.4,10000,20.13,310,90,1561702388,1,8938,0.0063,BY,1561685046,1561746850,10800,627905,Horki,200
58.6,99.18,800,Clear,clear sky,01d,stations,88.97,1008.94,23,88.97,88.97,,5.77,118.092,1,1561702388,,,0.0066,RU,1561666604,1561732551,25200,1503037,Kodinsk,200
-15.12,39.26,801,Clouds,few clouds,02d,stations,64.4,1022,82,64.4,64.4,10000,8.05,230,20,1561702389,1,2191,0.0061,MZ,1561693738,1561734183,7200,1033356,Nampula,200
51.62,73.1,803,Clouds,broken clouds,04d,stations,63.05,1012.25,51,63.05,63.05,,10.71,66.564,67,1561702389,,,0.0061,KZ,1561675911,1561735765,21600,1524302,Ereymentau,200
-0.28,20.88,803,Clouds,broken clouds,04d,stations,71.51,1013.51,89,71.51,71.51,,3.91,70.849,83,1561702389,,,0.0063,CD,1561696584,1561740160,3600,218680,Boende,200
-34.6,138.75,803,Clouds,broken clouds,04d,stations,68.61,1015,46,64.99,70,10000,16.11,350,75,1561702174,1,9566,0.0089,AU,1561672354,1561707805,34200,2071059,Gawler,200
69.41,30.22,521,Rain,shower rain,09d,stations,42.8,1006,75,42.8,42.8,10000,33.33,250,75,1561702390,1,1639,0.0066,RU,0,0,10800,522260,Nikel,200
-32.49,137.76,800,Clear,clear sky,01d,stations,71.49,1014,38,69.01,73.4,10000,21.92,350,5,1561702142,1,9613,0.0062,AU,1561672273,1561708362,34200,2063056,Port Augusta,200
15.13,-23.22,801,Clouds,few clouds,02n,stations,73.4,1014,78,73.4,73.4,10000,10.29,20,20,1561702390,1,2462,0.0076,CV,1561705527,1561752388,-3600,3374120,Vila do Maio,200
12.15,75.93,803,Clouds,broken clouds,04d,stations,80.6,1010,100,80.6,80.6,5000,6.93,300,75,1561702391,1,9718,0.0058,IN,1561682058,1561728258,19800,1259412,Ponnampet,200
26.35,127.87,803,Clouds,broken clouds,04d,stations,88.5,1005,84,86,89.6,10000,13.87,180,75,1561702391,1,8137,0.006,JP,1561667886,1561717497,32400,1863495,Gushikawa,200
2.82,-60.67,802,Clouds,scattered clouds,03n,stations,78.8,1011,83,78.8,78.8,10000,1.12,30,40,1561702148,1,8340,0.0073,BR,1561715838,1561760056,-14400,3664980,Boa Vista,200
38.74,-0.44,800,Clear,clear sky,01d,stations,74.35,1017,56,66.99,79,10000,1.12,,0,1561702392,1,6391,0.0085,ES,1561696743,1561750237,7200,2519382,Cocentaina,200
69.3,139.9,800,Clear,clear sky,01d,stations,74.21,1008.55,18,74.21,74.21,,8.14,59.941,0,1561702392,,,0.0058,RU,0,0,36000,2028164,Deputatskiy,200
61.47,-6.81,804,Clouds,overcast clouds,04d,stations,50.09,1025.32,96,50.09,50.09,,14.5,238.983,100,1561702140,,,0.0063,FO,1561690080,1561759958,3600,2610806,Vagur,200
33.99,51.44,800,Clear,clear sky,01d,stations,91.4,1007,9,91.4,91.4,10000,6.93,280,0,1561702393,1,7459,0.0059,IR,1561685111,1561736962,16200,128477,Kashan,200
-12.06,-77.04,804,Clouds,overcast clouds,04n,stations,62.6,1012,82,62.6,62.6,6000,9.17,160,90,1561702216,1,8682,0.0069,PE,1561721320,1561762433,-18000,3936456,Lima,200
-17.73,-149.15,801,Clouds,few clouds,02n,stations,77,1012,78,77,77,10000,5.82,200,20,1561702146,1,7318,0.006,PF,1561652845,1561692702,-36000,4033557,Tautira,200
38.42,77.24,804,Clouds,overcast clouds,04d,stations,81.23,1006.84,29,81.23,81.23,,9.08,164.276,99,1561702393,,,0.0061,CN,1561678154,1561731534,28800,1280037,Shache,200
0.9,104.63,802,Clouds,scattered clouds,03d,stations,89.6,1011,66,89.6,89.6,10000,11.41,120,40,1561702393,1,9382,0.0073,ID,1561676359,1561720180,25200,1640044,Kijang,200
11.24,-74.21,803,Clouds,broken clouds,04n,stations,84.2,1007,62,84.2,84.2,10000,4.7,40,75,1561702394,1,8624,0.0064,CO,1561718197,1561764196,-18000,3668605,Santa Marta,200
35.03,136.69,803,Clouds,broken clouds,04d,stations,84.94,1001,74,80.6,91,10000,4.7,320,75,1561702394,1,8009,0.0067,JP,1561664476,1561716672,32400,1848373,Fukue,200
44.9,-97.12,800,Clear,clear sky,01n,stations,68.74,1017,83,66.99,70,16093,5.82,100,1,1561702206,1,3343,0.0073,US,1561718662,1561774730,-18000,5232741,Watertown,200
-5.36,104.98,500,Rain,light rain,10d,stations,81.95,1010.33,68,81.95,81.95,,6.58,127.487,99,1561702394,,,0.0059,ID,1561676923,1561719448,25200,1630639,Pringsewu,200
66.08,76.63,803,Clouds,broken clouds,04d,stations,53.33,1011.97,62,53.33,53.33,,13.82,13.579,84,1561702382,,,0.0071,RU,0,0,18000,1496511,Novyy Urengoy,200
62.93,152.39,804,Clouds,overcast clouds,04d,stations,54.59,1001.82,65,54.59,54.59,,11.79,6.541,100,1561702017,,,0.0063,RU,1561650475,1561723136,39600,2121373,Seymchan,200
61.13,74.84,500,Rain,light rain,10d,stations,52.07,1012.4,73,52.07,52.07,,8.77,307.256,98,1561702395,,,0.008,RU,1561670746,1561740094,18000,1500399,Lokosovo,200
59.38,13.5,800,Clear,clear sky,01d,stations,58.75,1022,58,57.2,60.01,10000,6.93,30,0,1561702396,1,1779,0.0067,SE,1561686706,1561753581,7200,2701680,Karlstad,200
-1.2,-46.02,800,Clear,clear sky,01n,stations,77.09,1011.32,89,77.09,77.09,,5.61,96.348,3,1561702396,,,0.0085,BR,1561712737,1561756123,-10800,3402648,Carutapera,200
13.14,78.13,802,Clouds,scattered clouds,03d,stations,81.34,1013,57,80.01,84,8000,20.8,260,40,1561702396,1,9208,0.0112,IN,1561681421,1561727839,19800,1266305,Kolar,200
53.63,-8.19,803,Clouds,broken clouds,04d,stations,59.41,1020,82,57.2,61,10000,13.87,120,75,1561702397,1,1566,0.0071,IE,1561694709,1561755991,3600,2961732,Roscommon,200
-7.6,31.27,800,Clear,clear sky,01d,stations,64.31,1018.27,52,64.31,64.31,,3.89,132.134,0,1561702397,,,0.0069,TZ,1561694850,1561736907,10800,160670,Chala,200
-44.7,169.14,803,Clouds,broken clouds,04n,stations,35.01,1034,86,35.01,35.01,,4.29,284.845,56,1561702397,3,2011212,0.0064,NZ,1561666908,1561698663,43200,2184707,Wanaka,200
